UserId:ItemId,Prediction
u0004029:i1192628,7.58064
u0004029:i1245492,7.10835
u0004029:i1386932,7.54946
u0004029:i1655441,7.29617
u0004029:i1809398,7.58586
u0004029:i1978532,7.05504
u0004029:i2039393,6.83009
u0004029:i2097298,7.29617
u0004029:i2179136,7.77274
u0004029:i2199571,7.29617
u0004029:i2231253,7.29617
u0004029:i2245084,8.12443
u0004029:i2376218,7.29617
u0004029:i2381249,7.29617
u0004029:i2381941,7.29617
u0004029:i2395427,7.29617
u0004029:i2509850,5.93365
u0004029:i2637294,7.29617
u0004029:i2908446,7.29617
u0004029:i2980472,7.29617
u0004029:i2994190,7.71824
u0004029:i3138558,7.12915
u0004029:i3149038,7.29617
u0004029:i3181822,7.29617
u0004029:i3233418,7.29617
u0004029:i3318750,6.73373
u0004029:i3566698,7.29617
u0004029:i4271820,7.29617
u0004029:i4446258,7.29617
u0004029:i4701688,7.29617
u0004050:i0361862,8.38529
u0004050:i0414993,8.31856
u0004050:i0481369,7.18169
u0004050:i0758774,8.32399
u0004050:i0790636,8.74495
u0004050:i1126590,8.18593
u0004050:i1386588,7.41491
u0004050:i1392190,7.88549
u0004050:i1528100,7.29887
u0004050:i1567437,7.88549
u0004050:i1617661,7.88549
u0004050:i1798709,8.68069
u0004050:i1823672,7.88549
u0004050:i1872194,8.65254
u0004050:i1911644,8.24401
u0004050:i2084970,8.94976
u0004050:i2381941,7.88549
u0004050:i2395427,7.88549
u0004050:i2562232,8.93483
u0004050:i2692250,7.64977
u0004050:i2726560,7.88549
u0004050:i2802144,7.44431
u0004050:i3007512,8.6673
u0004050:i3045616,7.88549
u0004050:i3203616,7.88549
u0004053:i0478970,7.29617
u0004053:i1229238,7.43798
u0004053:i1340138,7.29617
u0004053:i1631867,7.97601
u0004053:i2293640,7.29617
u0004053:i2381249,7.29617
u0004078:i0068699,8.07662
u0004078:i0079501,7.80273
u0004078:i0082694,8.33349
u0004078:i0385726,7.92613
u0004078:i1226229,7.12283
u0004078:i2039393,6.99566
u0004090:i0369610,7.58014
u0004090:i0478970,7.58014
u0004090:i1617661,7.58014
u0004090:i2084970,8.67052
u0004090:i2120120,7.58014
u0004090:i2381249,7.58014
u0004090:i2436386,7.58014
u0004095:i0044079,7.93575
u0004095:i0055928,7.54275
u0004095:i0057076,7.58626
u0004095:i0060196,8.51453
u0004095:i0241527,7.3946
u0004095:i0295297,7.45091
u0004095:i0304141,7.85903
u0004095:i0330373,7.86765
u0004095:i0373889,7.72669
u0004095:i0381681,8.04479
u0004095:i0391304,7.1241
u0004095:i0417741,7.65882
u0004095:i0936501,7.89999
u0004095:i1065073,7.77437
u0004095:i1397280,6.36249
u0004095:i1486834,6.79488
u0004095:i1490017,7.77894
u0004095:i1631867,7.65842
u0004095:i1637725,6.91901
u0004095:i1723121,7.21003
u0004095:i1872194,7.71597
u0004095:i1924435,6.6126
u0004095:i1951265,6.80584
u0004095:i1981115,7.37313
u0004095:i2063745,7.06011
u0004095:i2084970,8.06812
u0004095:i2096672,6.43321
u0004095:i2140465,7.06011
u0004095:i2170439,6.71736
u0004095:i2209764,6.36686
u0004095:i2267998,7.96774
u0004095:i2309764,6.64514
u0004095:i2345737,6.77413
u0004095:i2392447,7.06011
u0004095:i2395427,7.06011
u0004095:i2424988,7.06011
u0004095:i2446042,6.52386
u0004095:i2562232,8.16302
u0004095:i2582802,8.49515
u0004095:i2713180,7.54289
u0004095:i2788710,6.95175
u0004095:i2802144,6.60831
u0004095:i2820852,7.06011
u0004095:i2872718,7.93386
u0004095:i2923316,7.06011
u0004095:i3447364,7.06011
u0004095:i3483712,7.08493
u0004095:i3495000,7.44675
u0004095:i3678782,7.06011
u0004095:i3709344,7.60938
u0004095:i3767372,7.06011
u0004095:i3794302,6.88344
u0004095:i3836958,7.06011
u0004095:i4333674,7.06011
u0004100:i1322269,7.573
u0004100:i1327773,7.61929
u0004100:i1392190,7.29617
u0004100:i1800241,7.56136
u0004100:i2582802,8.68345
u0004107:i0075148,8.71617
u0004107:i0119174,8.47212
u0004107:i0325980,8.52587
u0004107:i0332280,8.41035
u0004107:i0454921,8.66252
u0004107:i1065073,8.54995
u0004107:i1659337,8.46184
u0004107:i2084970,8.71683
u0004107:i2562232,8.69596
u0004107:i2582846,8.49672
u0004107:i2872732,7.13588
u0004113:i0093640,7.06505
u0004113:i0369610,6.76202
u0004113:i0398286,7.31759
u0004113:i0478970,6.76202
u0004113:i1340138,6.76202
u0004113:i1392190,6.76202
u0004113:i1655441,6.76202
u0004113:i2126355,6.76202
u0004113:i2224026,6.76202
u0004113:i2279373,6.76202
u0004113:i2436386,6.76202
u0004113:i2802144,6.77024
u0004113:i2820852,6.76202
u0004113:i2908446,6.76202
u0004113:i3079380,6.76202
u0004113:i3247714,6.76202
u0004113:i3316960,7.53893
u0004119:i2084970,8.31747
u0004119:i2180411,6.27419
u0004119:i2339741,5.84069
u0004119:i2582802,9.07273
u0004119:i2872718,8.2415
u0004119:i2967224,6.89923
u0004121:i0457419,6.83458
u0004121:i0478970,7.53435
u0004121:i1374992,7.35387
u0004121:i1617661,7.53435
u0004121:i2395427,7.53435
u0004134:i0119822,8.03408
u0004134:i1035736,6.5402
u0004134:i1291150,6.46656
u0004134:i1335975,6.5276
u0004134:i1872181,7.21065
u0004134:i2011159,6.59334
u0004134:i2106361,6.35457
u0004202:i0470752,7.29617
u0004202:i1528100,6.32386
u0004202:i1617661,7.29617
u0004202:i1823672,7.29617
u0004202:i1979320,8.44332
u0004202:i2802144,6.842
u0004202:i3235888,8.68469
u0004207:i0021636,6.4047
u0004207:i0021749,7.22015
u0004207:i0023369,6.4047
u0004207:i0032138,7.38102
u0004207:i0036377,6.4047
u0004207:i0047209,6.4047
u0004207:i0047478,7.28678
u0004207:i0056592,7.0156
u0004207:i0062671,6.4047
u0004207:i0064541,7.07501
u0004207:i0066943,6.4047
u0004207:i0068646,7.69639
u0004207:i0070707,5.86788
u0004207:i0075163,6.4047
u0004207:i0079086,6.4047
u0004207:i0080756,5.56419
u0004207:i0081398,7.39326
u0004207:i0081706,6.4047
u0004207:i0082158,6.25741
u0004207:i0082678,6.4047
u0004207:i0082846,6.23386
u0004207:i0083908,6.9818
u0004207:i0084778,6.4047
u0004207:i0085794,6.77566
u0004207:i0086265,6.4047
u0004207:i0089392,6.4047
u0004207:i0093978,5.84501
u0004207:i0100485,5.25247
u0004207:i0101765,7.22582
u0004207:i0102789,5.19653
u0004207:i0102860,6.4047
u0004207:i0103239,6.4047
u0004207:i0106387,6.71379
u0004207:i0106535,6.17446
u0004207:i0107158,6.4047
u0004207:i0110296,6.50914
u0004207:i0110413,7.48392
u0004207:i0110428,6.55671
u0004207:i0111187,6.4047
u0004207:i0111495,7.19308
u0004207:i0111507,6.75031
u0004207:i0113101,5.72073
u0004207:i0114436,4.81699
u0004207:i0118589,6.18458
u0004207:i0119250,5.81445
u0004207:i0119698,7.24941
u0004207:i0120394,6.4047
u0004207:i0120744,6.14358
u0004207:i0122541,7.50895
u0004207:i0135024,6.4047
u0004207:i0146309,6.9387
u0004207:i0147004,6.43199
u0004207:i0157044,5.79965
u0004207:i0163978,6.18917
u0004207:i0177882,6.4047
u0004207:i0180793,5.84965
u0004207:i0196857,6.47209
u0004207:i0211933,6.5971
u0004207:i0215681,6.4047
u0004207:i0217505,6.63743
u0004207:i0217869,6.48638
u0004207:i0233469,4.78508
u0004207:i0265666,6.91598
u0004207:i0274166,5.67884
u0004207:i0292506,6.16597
u0004207:i0300274,6.4047
u0004207:i0308772,6.30588
u0004207:i0313670,5.85546
u0004207:i0316356,6.89409
u0004207:i0323033,5.64857
u0004207:i0325056,6.4047
u0004207:i0356159,6.13026
u0004207:i0368563,5.22045
u0004207:i0374102,5.75913
u0004207:i0380366,6.05514
u0004207:i0382628,5.04769
u0004207:i0397535,6.14695
u0004207:i0403085,6.4047
u0004207:i0429493,5.93652
u0004207:i0444653,5.97907
u0004207:i0454931,6.4047
u0004207:i0457433,5.80303
u0004207:i0458525,5.86007
u0004207:i0460989,6.92433
u0004207:i0462703,6.4047
u0004207:i0469059,6.04181
u0004207:i0470055,6.4047
u0004207:i0473064,6.20647
u0004207:i0473705,6.46638
u0004207:i0478829,6.9608
u0004207:i0484039,6.4047
u0004207:i0780583,4.74236
u0004207:i0807054,6.54933
u0004207:i0865297,6.6584
u0004207:i0869977,6.73534
u0004207:i0870204,5.93232
u0004207:i0975645,6.52228
u0004207:i0996934,6.86952
u0004207:i0997057,6.4047
u0004207:i1045772,6.03084
u0004207:i1047540,6.10224
u0004207:i1065073,7.56861
u0004207:i1085492,5.12768
u0004207:i1195478,5.88892
u0004207:i1204975,6.26693
u0004207:i1211956,6.29983
u0004207:i1212450,6.43665
u0004207:i1267297,5.7329
u0004207:i1273235,5.86734
u0004207:i1300854,6.73881
u0004207:i1320244,5.20524
u0004207:i1321511,5.56175
u0004207:i1323045,5.38025
u0004207:i1323594,7.00724
u0004207:i1340138,6.4047
u0004207:i1352369,6.00817
u0004207:i1403214,5.70037
u0004207:i1405500,6.33682
u0004207:i1438534,6.04002
u0004207:i1475381,6.4047
u0004207:i1571249,6.72824
u0004207:i1637725,5.94801
u0004207:i1650554,6.21186
u0004207:i1754708,6.22952
u0004207:i1772264,6.64855
u0004207:i1789730,6.4047
u0004207:i1790864,6.39486
u0004207:i1790885,6.74183
u0004207:i1817209,6.4047
u0004207:i1821694,6.41698
u0004207:i1872194,6.9754
u0004207:i1887945,6.4047
u0004207:i1927068,6.4047
u0004207:i1932767,7.00837
u0004207:i1939659,5.6411
u0004207:i2015381,7.37381
u0004207:i2017038,6.35857
u0004207:i2055765,5.56022
u0004207:i2084970,7.45237
u0004207:i2095649,4.91488
u0004207:i2245084,7.21803
u0004207:i2267998,7.50898
u0004207:i2293640,6.4047
u0004207:i2312718,6.182
u0004207:i2318625,7.02216
u0004207:i2322441,6.4047
u0004207:i2334873,6.73258
u0004207:i2381249,6.4047
u0004207:i2387408,4.92751
u0004207:i2401097,6.4047
u0004207:i2488740,6.4047
u0004207:i2562232,7.42378
u0004207:i2669336,6.13449
u0004207:i2848292,6.4047
u0004207:i2872732,5.79051
u0004207:i2883434,6.34745
u0004207:i2901736,6.80061
u0004207:i2926810,6.4047
u0004207:i2949890,5.3248
u0004207:i2980648,6.92127
u0004207:i3046080,6.4047
u0004207:i3079380,6.4047
u0004207:i3465456,6.4047
u0004207:i4209802,6.4047
u0004220:i0892769,8.18176
u0004220:i1646971,7.99023
u0004220:i1809398,7.36844
u0004220:i1951265,6.83232
u0004220:i2310332,7.56556
u0004222:i1767372,7.29617
u0004222:i2293640,7.29617
u0004222:i2637276,7.29617
u0004222:i2908446,7.29617
u0004254:i2381249,7.64012
u0004254:i2637276,7.64012
u0004254:i2848292,7.64012
u0004259:i0816692,8.46004
u0004259:i0907657,7.75658
u0004259:i1065073,8.17413
u0004259:i2582802,8.61674
u0004259:i3169706,8.36775
u0004274:i0088846,8.3381
u0004274:i0091042,8.18322
u0004274:i0094625,8.69042
u0004274:i0096895,7.86563
u0004274:i0113568,8.38362
u0004274:i0115751,7.84921
u0004274:i0275277,8.47527
u0004274:i0964517,7.95745
u0004274:i1139797,7.96365
u0004274:i1392190,7.44157
u0004274:i1625346,6.6991
u0004274:i1877832,8.29227
u0004274:i2179136,8.14316
u0004274:i4229236,7.44157
u0004318:i0884732,7.73836
u0004318:i1823672,7.29617
u0004318:i1939659,6.48057
u0004318:i2084970,8.36514
u0004318:i3316960,7.9641
u0004345:i1392190,7.29617
u0004345:i1412386,7.78531
u0004345:i1706620,7.27326
u0004345:i2334649,7.85976
u0004345:i2395427,7.29617
u0004345:i2820852,7.29617
u0004345:i2911666,7.38147
u0004353:i1772264,8.04225
u0004353:i2305051,8.87013
u0004353:i2802144,7.36904
u0004353:i2937898,8.23305
u0004367:i0482571,7.83439
u0004367:i0831387,6.22892
u0004367:i1226273,6.71292
u0004367:i2316411,6.40934
u0004367:i2872718,7.23659
u0004388:i0072890,7.66765
u0004388:i1392190,7.29617
u0004388:i2395427,7.29617
u0004388:i2820852,7.29617
u0004388:i2872718,8.12337
u0004388:i2911666,7.38147
u0004398:i0120812,7.49072
u0004398:i0120917,7.80673
u0004398:i0183649,7.56492
u0004398:i0275847,8.00165
u0004398:i0319262,7.07634
u0004398:i0435651,7.04176
u0004398:i0816692,8.74402
u0004398:i0816711,7.32942
u0004398:i0824747,8.30077
u0004398:i1038919,6.40467
u0004398:i1197624,7.85496
u0004398:i1211956,7.20394
u0004398:i1232829,7.34735
u0004398:i1408253,6.6867
u0004398:i1809398,7.66289
u0004398:i1872194,7.85638
u0004398:i1951265,7.05932
u0004398:i2084970,8.29562
u0004398:i2096672,6.69383
u0004398:i2103254,5.55992
u0004398:i2120120,7.56001
u0004398:i2224026,7.56001
u0004398:i2245084,8.13206
u0004398:i2278388,8.14788
u0004398:i2321549,7.25739
u0004398:i2562232,8.32746
u0004398:i2582802,8.5589
u0004398:i2872732,6.65644
u0004398:i2980516,8.17465
u0004398:i3007512,8.02134
u0004398:i3181822,7.56001
u0004398:i3316960,8.10955
u0004421:i2179136,8.45627
u0004421:i2562232,9.12281
u0004421:i2582802,9.39319
u0004421:i2737050,8.24844
u0004421:i2870756,7.92052
u0004421:i2980516,8.9633
u0004426:i1637725,6.46614
u0004426:i2275946,6.76966
u0004426:i2872718,7.38597
u0004426:i4178092,6.84255
u0004447:i0041959,7.59215
u0004447:i0114329,7.75909
u0004447:i0301357,7.82206
u0004447:i0478970,7.2078
u0004447:i1980929,7.26611
u0004447:i3674140,7.51296
u0004451:i0424136,7.73603
u0004451:i1392190,8.14809
u0004451:i1809398,8.36814
u0004451:i1823672,8.14809
u0004451:i2381941,8.14809
u0004451:i2802144,7.70439
u0004451:i2884206,8.55149
u0004452:i1375666,8.65973
u0004452:i1392190,7.1768
u0004452:i1781922,7.1768
u0004452:i1798684,7.1768
u0004452:i1823672,7.1768
u0004452:i1922777,6.94745
u0004452:i2013293,7.85551
u0004452:i2024469,7.68718
u0004452:i2053463,7.49192
u0004452:i2120120,7.1768
u0004452:i2245084,8.29674
u0004452:i2278388,8.17596
u0004452:i2293640,7.1768
u0004452:i2509850,6.31828
u0004452:i2669336,7.45295
u0004452:i2788710,7.0932
u0004452:i2872718,8.1664
u0004452:i2994190,7.58495
u0004452:i3316960,8.0544
u0004478:i0010323,7.36102
u0004478:i0078966,7.75743
u0004478:i1100089,6.53179
u0004478:i2267998,7.89349
u0004478:i3007512,7.10809
u0004508:i0369610,7.29617
u0004508:i0790724,7.24684
u0004508:i1392190,7.29617
u0004523:i1980929,7.36295
u0004523:i2096673,7.09923
u0004523:i2244901,6.35532
u0004523:i2268016,7.09923
u0004523:i2395427,7.09923
u0004523:i2474024,7.83019
u0004523:i2582802,8.69941
u0004523:i2848292,7.09923
u0004523:i2908446,7.09923
u0004523:i2980648,7.43816
u0004523:i3152624,7.09923
u0004538:i0055614,6.57351
u0004538:i0072431,6.97701
u0004538:i0073629,6.69944
u0004538:i0077588,6.00844
u0004538:i0077631,7.00255
u0004538:i0078721,6.28682
u0004538:i0079367,7.0736
u0004538:i0080062,6.28682
u0004538:i0080339,7.19565
u0004538:i0080365,5.1223
u0004538:i0080516,6.96833
u0004538:i0080661,6.38069
u0004538:i0082334,5.85407
u0004538:i0083131,6.51077
u0004538:i0083530,6.14073
u0004538:i0084412,6.08576
u0004538:i0084516,6.92657
u0004538:i0085276,5.99803
u0004538:i0085407,6.49971
u0004538:i0085811,4.96989
u0004538:i0085894,5.59871
u0004538:i0085970,5.90298
u0004538:i0086541,6.02696
u0004538:i0086873,6.21676
u0004538:i0086984,5.93929
u0004538:i0087231,6.21342
u0004538:i0087507,5.5447
u0004538:i0087597,7.41327
u0004538:i0088001,6.28682
u0004538:i0088286,6.90009
u0004538:i0088930,7.1223
u0004538:i0089092,7.03816
u0004538:i0090329,6.69491
u0004538:i0091428,6.28682
u0004538:i0091431,6.37394
u0004538:i0091557,6.30517
u0004538:i0091778,5.02611
u0004538:i0092086,6.44169
u0004538:i0092099,6.54761
u0004538:i0093260,6.72907
u0004538:i0093748,6.9846
u0004538:i0093886,6.07463
u0004538:i0094008,6.37991
u0004538:i0094721,7.05854
u0004538:i0094964,7.3517
u0004538:i0095174,5.66003
u0004538:i0095705,7.02141
u0004538:i0095889,6.70582
u0004538:i0096061,6.35049
u0004538:i0097235,6.14964
u0004538:i0097368,5.52292
u0004538:i0099558,5.67304
u0004538:i0099850,6.25182
u0004538:i0100318,5.9906
u0004538:i0102059,6.12622
u0004538:i0102510,6.63177
u0004538:i0102603,6.55585
u0004538:i0102798,6.68771
u0004538:i0103759,6.59626
u0004538:i0103772,6.71421
u0004538:i0104756,6.63136
u0004538:i0105477,5.6041
u0004538:i0106453,4.52301
u0004538:i0106856,6.67921
u0004538:i0107144,7.56699
u0004538:i0107211,5.96732
u0004538:i0107659,6.85919
u0004538:i0108162,4.90248
u0004538:i0108185,6.89433
u0004538:i0109635,5.38681
u0004538:i0110146,5.79363
u0004538:i0110622,5.96802
u0004538:i0110638,6.28682
u0004538:i0110771,5.91377
u0004538:i0112431,7.32684
u0004538:i0112740,7.06551
u0004538:i0115964,7.26974
u0004538:i0115986,6.02322
u0004538:i0116277,6.27599
u0004538:i0116704,7.16452
u0004538:i0117108,5.87817
u0004538:i0118604,5.19979
u0004538:i0118887,6.88536
u0004538:i0118966,6.46672
u0004538:i0120595,6.86896
u0004538:i0120749,6.31722
u0004538:i0120780,6.25633
u0004538:i0127357,5.79731
u0004538:i0131325,6.94528
u0004538:i0132910,6.28682
u0004538:i0133952,5.70523
u0004538:i0134983,5.557
u0004538:i0143145,6.13468
u0004538:i0145660,6.98681
u0004538:i0163025,5.59253
u0004538:i0165854,6.56243
u0004538:i0187738,6.30053
u0004538:i0203009,6.94846
u0004538:i0242998,7.07558
u0004538:i0272207,7.06465
u0004538:i0274812,6.28407
u0004538:i0295701,6.42592
u0004538:i0307987,6.44897
u0004538:i0320691,6.77205
u0004538:i0325703,5.45894
u0004538:i0329774,5.09647
u0004538:i0332452,7.11186
u0004538:i0338526,6.03916
u0004538:i0372588,6.65644
u0004538:i0391198,5.17353
u0004538:i0401855,6.76206
u0004538:i0403508,6.57276
u0004538:i0408236,6.84631
u0004538:i0419946,4.67182
u0004538:i0425112,7.15123
u0004538:i0425413,6.10313
u0004538:i0427327,6.3222
u0004538:i0430912,5.53799
u0004538:i0475394,6.22634
u0004538:i0476964,6.42318
u0004538:i0814022,5.93512
u0004538:i0834001,6.62821
u0004538:i0887883,6.2683
u0004538:i1071875,3.89056
u0004538:i1092026,6.38424
u0004538:i1126591,6.94551
u0004538:i1226273,6.012
u0004538:i1656186,5.37131
u0004538:i1667353,5.1781
u0004541:i1392190,7.7201
u0004541:i1615147,7.84461
u0004541:i2446042,6.46758
u0004541:i2562232,9.19772
u0004541:i2872718,8.92446
u0004555:i0369610,6.54001
u0004555:i0757157,6.54001
u0004555:i1392190,6.54001
u0004555:i1674771,6.54001
u0004555:i2126355,6.54001
u0004555:i2395427,6.54001
u0004555:i3247714,6.54001
u0004584:i0054310,7.40384
u0004584:i0058576,7.93815
u0004584:i0066769,7.34257
u0004584:i0078966,8.16011
u0004584:i0082351,7.62114
u0004584:i0086567,8.01548
u0004584:i0091474,7.66466
u0004584:i0102138,8.6361
u0004584:i0107206,7.48945
u0004584:i0107798,7.20884
u0004584:i0117060,7.41837
u0004584:i0120382,8.26504
u0004584:i0133952,6.87158
u0004584:i0145531,7.90628
u0004584:i0266987,7.90319
u0004584:i0277434,7.52997
u0004584:i0328107,7.84379
u0004584:i0369610,7.29617
u0004584:i0420223,7.77305
u0004584:i0475276,7.88747
u0004584:i0808151,7.39582
u0004584:i0947810,6.89607
u0004584:i1210042,6.80863
u0004584:i1340138,7.29617
u0004584:i1454468,8.24055
u0004584:i1535109,8.30148
u0004584:i1631867,7.97601
u0004584:i1638355,7.29617
u0004584:i1742334,6.17389
u0004584:i2179136,7.77274
u0004584:i2381249,7.29617
u0004584:i2381941,7.29617
u0004584:i2395427,7.29617
u0004584:i3007512,7.89597
u0004587:i0094226,8.28426
u0004587:i0816692,8.87814
u0004587:i1255953,8.60518
u0004587:i1631867,8.46916
u0004587:i1726592,7.18767
u0004587:i2179136,8.14456
u0004587:i2582802,9.00362
u0004587:i2692904,7.73218
u0004587:i2802144,7.13097
u0004587:i3007512,8.31115
u0004587:i4696222,7.79299
u0004601:i0116695,8.00759
u0004601:i0369610,7.84755
u0004601:i1340138,7.84755
u0004601:i1392190,7.84755
u0004601:i1549920,6.67316
u0004601:i1742334,5.9193
u0004601:i1762399,5.74018
u0004601:i2179136,8.60962
u0004601:i2395427,7.84755
u0004601:i3079380,7.84755
u0004616:i0025913,6.12889
u0004616:i0280653,6.88052
u0004616:i0369610,6.7014
u0004616:i0470752,6.7014
u0004616:i0470985,6.7014
u0004616:i0900387,6.7014
u0004616:i1020072,7.41118
u0004616:i1035730,7.04443
u0004616:i1340138,6.7014
u0004616:i1382725,7.26268
u0004616:i1392190,6.7014
u0004616:i1528100,5.54422
u0004616:i1698641,6.32234
u0004616:i2245084,7.35609
u0004616:i2261331,7.22878
u0004616:i2273657,6.7014
u0004616:i2326554,8.14087
u0004616:i2381941,6.7014
u0004616:i2395427,6.7014
u0004616:i2404425,6.7014
u0004616:i2415458,6.7014
u0004616:i2436386,6.7014
u0004616:i2446042,5.32517
u0004616:i2637276,6.7014
u0004616:i2675914,7.12939
u0004616:i2752688,6.26249
u0004616:i2802144,6.20155
u0004616:i2820852,6.7014
u0004616:i2918436,6.7014
u0004616:i3007512,7.1036
u0004616:i3011894,7.89123
u0004616:i3086442,6.7014
u0004616:i3089778,7.53231
u0004616:i3218580,6.7014
u0004616:i3235888,8.13371
u0004616:i3409392,6.33788
u0004616:i3455822,7.73605
u0004616:i3508830,6.7014
u0004616:i3612616,7.52699
u0004616:i3622120,6.7014
u0004616:i3813310,6.7014
u0004616:i4044364,7.54265
u0004616:i4257858,6.7014
u0004618:i0455944,7.33928
u0004618:i0477080,6.86089
u0004618:i1600196,6.88835
u0004618:i4689268,7.21155
u0004641:i0482571,8.53668
u0004641:i0993846,8.34471
u0004641:i1065073,8.26147
u0004641:i3007512,7.89597
u0004654:i0369610,8.57404
u0004654:i0478970,8.57404
u0004654:i0831387,8.16756
u0004654:i2096673,8.57404
u0004658:i0418763,8.72239
u0004658:i0462590,9.07671
u0004658:i0816692,9.5924
u0004658:i0816711,8.36874
u0004658:i0884732,8.94045
u0004658:i1023481,8.83883
u0004658:i1126590,8.48107
u0004658:i1156398,8.57121
u0004658:i1193631,8.27213
u0004658:i1355630,7.95636
u0004658:i1488555,7.822
u0004658:i1499658,8.13027
u0004658:i1661199,8.17128
u0004658:i1800741,7.38164
u0004658:i1945084,8.17128
u0004658:i1981677,8.50933
u0004658:i2024432,7.31863
u0004658:i2034031,8.52433
u0004658:i2084970,9.34664
u0004658:i2170439,7.8769
u0004658:i2179136,8.85939
u0004658:i2180411,7.36991
u0004658:i2224026,8.17128
u0004658:i2265398,7.55896
u0004658:i2582802,9.57229
u0004658:i2626350,8.0887
u0004658:i2713180,8.88168
u0004658:i2848292,8.17128
u0004658:i2872718,9.11014
u0004658:i2980516,9.18439
u0004658:i2994190,8.52048
u0004658:i3316960,8.87324
u0004662:i0074860,7.76152
u0004662:i0099674,7.24093
u0004662:i0159097,7.2259
u0004662:i1392190,6.92592
u0004662:i1823672,6.92592
u0004662:i2395427,6.92592
u0004662:i2883512,7.21131
u0004662:i3235888,8.38467
u0004682:i0369610,6.98378
u0004682:i1029360,6.98378
u0004682:i1216491,6.64916
u0004682:i1392190,6.98378
u0004682:i1398426,6.98378
u0004682:i2084970,8.00911
u0004682:i2126355,6.98378
u0004682:i2199571,6.98378
u0004682:i2381941,6.98378
u0004682:i2555736,6.98378
u0004682:i2802144,6.67363
u0004682:i2820852,6.98378
u0004693:i0058331,8.61092
u0004693:i0107688,8.70828
u0004693:i0120910,7.78413
u0004693:i0369610,7.76001
u0004693:i0435651,7.36089
u0004693:i0455944,7.82176
u0004693:i1020072,8.2991
u0004693:i1065073,8.71679
u0004693:i1100089,7.60031
u0004693:i1205537,6.9657
u0004693:i1206543,7.33466
u0004693:i1291584,8.86112
u0004693:i1392190,7.76001
u0004693:i1617661,7.76001
u0004693:i1661199,7.76001
u0004693:i1764183,7.3574
u0004693:i1790864,7.53141
u0004693:i1872194,8.18092
u0004693:i2084970,8.6884
u0004693:i2096673,7.76001
u0004693:i2170299,7.24418
u0004693:i2179136,8.26439
u0004693:i2217895,7.15638
u0004693:i2278388,8.57706
u0004693:i2381249,7.76001
u0004693:i2395427,7.76001
u0004693:i2404425,7.76001
u0004693:i2473602,8.08699
u0004693:i2562232,8.74167
u0004693:i2582802,9.04848
u0004693:i2802144,7.22473
u0004693:i2820852,7.76001
u0004693:i2848292,7.76001
u0004693:i2872718,8.54885
u0004693:i2872732,6.91783
u0004693:i2911666,7.73311
u0004693:i2980516,8.50555
u0004693:i3152624,7.76001
u0004693:i3316960,8.42223
u0004693:i3622592,7.76001
u0004712:i0414853,7.3806
u0004712:i0816692,8.55468
u0004712:i1675434,8.7289
u0004712:i1924396,8.08523
u0004712:i2106476,8.26941
u0004712:i2267998,8.28202
u0004712:i2381249,7.29617
u0004714:i3074578,5.88549
u0004714:i3672742,5.88549
u0004714:i3986532,5.88549
u0004738:i0376541,7.49365
u0004738:i0443465,7.03699
u0004738:i1037705,7.06461
u0004738:i1072438,7.29219
u0004738:i1265990,5.61379
u0004738:i1655441,7.03699
u0004738:i1715873,6.50656
u0004738:i2093977,6.70023
u0004738:i2205697,7.48237
u0004738:i2267998,8.24242
u0004738:i2322441,7.03699
u0004738:i2639254,6.96293
u0004738:i2726560,7.03699
u0004738:i2980516,8.17322
u0004738:i3152624,7.03699
u0004738:i3177316,6.14562
u0004738:i3289712,7.03699
u0004738:i3442006,7.15726
u0004738:i3799372,7.03699
u0004750:i0206634,7.89677
u0004750:i1745787,8.38793
u0004750:i2381941,7.29617
u0004750:i2427502,6.90815
u0004750:i2493486,7.29617
u0004750:i2937898,7.32606
u0004750:i3011894,8.28324
u0004750:i3093546,7.23049
u0004750:i3754976,8.24807
u0004760:i0264464,8.81971
u0004760:i0816692,9.03506
u0004760:i0882977,7.94906
u0004760:i0936501,9.07053
u0004760:i1790864,8.3477
u0004763:i0365907,5.97938
u0004763:i0375735,6.10763
u0004763:i0488120,6.70803
u0004763:i0804463,5.91862
u0004763:i1226240,6.72338
u0004763:i1528100,5.50604
u0004763:i1726592,5.7068
u0004763:i1951265,6.14769
u0004763:i2005374,6.03842
u0004763:i2042568,6.44972
u0004763:i2094877,5.80028
u0004763:i2096672,5.69176
u0004763:i2139555,6.41138
u0004763:i2170439,5.9124
u0004763:i2231253,6.29628
u0004763:i2316411,6.06337
u0004763:i2322441,6.29628
u0004763:i2381941,6.29628
u0004763:i2713180,6.8703
u0004763:i2788710,5.98094
u0004763:i2802144,5.84644
u0004763:i2883512,6.7121
u0004763:i2911666,6.58238
u0004763:i3007512,7.03642
u0004763:i3698408,6.33628
u0004763:i4141788,6.29628
u0004803:i1638355,7.06869
u0004803:i1872194,7.51645
u0004803:i2820852,7.06869
u0004825:i0017925,7.88503
u0004825:i0030637,7.86242
u0004825:i0042192,8.33345
u0004825:i0043014,8.37145
u0004825:i0044706,8.00226
u0004825:i0046303,8.38949
u0004825:i0051459,8.55842
u0004825:i0053604,8.25655
u0004825:i0063462,7.75259
u0004825:i0067116,7.96245
u0004825:i0071315,8.06373
u0004825:i0073195,7.95531
u0004825:i0075148,8.08904
u0004825:i0079116,7.513
u0004825:i0080120,7.81727
u0004825:i0083806,7.62601
